PassengerId,Survived,Pclass,Name,SibSp,Parch,Ticket,Cabin,Age_scaled,Fare_scaled,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Embarked_nan
363,0,3,"Barbara, Mrs. (Catherine David)",0,1,2691,,1.054046834178761,-0.3573908580066095,1.0,0.0,1.0,0.0,0.0,0.0
364,0,3,"Asim, Mr. Adola",0,0,SOTON/O.Q. 3101310,,0.36516706249935255,-0.5064721088735089,0.0,1.0,0.0,0.0,1.0,0.0
365,0,3,"O'Brien, Mr. Thomas",1,0,370365,,,-0.3363340021468808,0.0,1.0,0.0,1.0,0.0,0.0
366,0,3,"Adahl, Mr. Mauritz Nils Martin",0,0,C 7076,,0.020727176659648322,-0.5024451714361923,0.0,1.0,0.0,0.0,1.0,0.0
367,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",1,0,110813,D37,2.087366491697874,0.8667135572514657,1.0,0.0,1.0,0.0,0.0,0.0
368,1,3,"Moussa, Mrs. (Mantoura Boulos)",0,0,2626,,,-0.5028639729296732,1.0,0.0,1.0,0.0,0.0,0.0
369,1,3,"Jermyn, Miss. Annie",0,0,14313,,,-0.49237782784290063,1.0,0.0,0.0,1.0,0.0,0.0
370,1,1,"Aubart, Mme. Leontine Pauline",0,0,PC 17477,B35,-0.3926006863479967,0.7469121684912956,1.0,0.0,1.0,0.0,0.0,0.0
371,1,1,"Harder, Mr. George Achilles",1,0,11765,E50,-0.3237127091800559,0.4678796330534696,0.0,1.0,1.0,0.0,0.0,0.0
372,0,3,"Wiklund, Mr. Jakob Alfred",1,0,3101267,,-0.8059285493556418,-0.5176307525123133,0.0,1.0,0.0,0.0,1.0,0.0
373,0,3,"Beavan, Mr. William Thomas",0,0,323951,,-0.7370405721877009,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
374,0,1,"Ringhini, Mr. Sante",0,0,PC 17760,,-0.5303766406838785,2.0825124140450755,0.0,1.0,1.0,0.0,0.0,0.0
375,0,3,"Palsson, Miss. Stina Viola",3,1,349909,,-1.8392482068747544,-0.22408312108167944,1.0,0.0,0.0,0.0,1.0,0.0
376,1,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",1,0,PC 17604,,,1.0060617003323709,1.0,0.0,1.0,0.0,0.0,0.0
377,1,3,"Landergren, Miss. Aurora Adelia",0,0,C 7077,,-0.5303766406838785,-0.5024451714361923,1.0,0.0,0.0,0.0,1.0,0.0
378,0,1,"Widener, Mr. Harry Elkins",0,2,113503,C82,-0.1859367548441742,3.610064686423428,0.0,1.0,1.0,0.0,0.0,0.0
379,0,3,"Betros, Mr. Tannous",0,0,2648,,-0.6681525950197601,-0.5676312212027554,0.0,1.0,1.0,0.0,0.0,0.0
380,0,3,"Gustafsson, Mr. Karl Gideon",0,0,347069,,-0.7370405721877009,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
381,1,1,"Bidois, Miss. Rosalie",0,0,PC 17757,,0.8473829026749384,3.9327230485884233,1.0,0.0,1.0,0.0,0.0,0.0
382,1,3,"Nakid, Miss. Maria (""Mary"")",0,2,2653,,-1.977024161210636,-0.33146744825388363,1.0,0.0,1.0,0.0,0.0,0.0
383,0,3,"Tikkanen, Mr. Juho",0,0,STON/O 2. 3101293,,0.15850313099553,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
384,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",1,0,113789,,0.36516706249935255,0.39858208016340624,1.0,0.0,0.0,0.0,1.0,0.0
385,0,3,"Plotcharsky, Mr. Vasil",0,0,349227,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
386,0,2,"Davies, Mr. Charles Henry",0,0,S.O.C. 14879,,-0.8059285493556418,0.8314778546749452,0.0,1.0,0.0,0.0,1.0,0.0
387,0,3,"Goodwin, Master. Sidney Leonard",5,2,CA 2144,,-1.977024161210636,0.2958951755118318,0.0,1.0,0.0,0.0,1.0,0.0
388,1,2,"Buss, Miss. Kate",0,0,27849,,0.43405503966729336,-0.3866707201133388,1.0,0.0,0.0,0.0,1.0,0.0
389,0,3,"Sadlier, Mr. Matthew",0,0,367655,,,-0.49279662933638163,0.0,1.0,0.0,1.0,0.0,0.0
390,1,2,"Lehmann, Miss. Bertha",0,0,SC 1748,,-0.8748165265235827,-0.40680540729992204,1.0,0.0,1.0,0.0,0.0,0.0
391,1,1,"Carter, Mr. William Ernest",1,2,113760,B96 B98,0.43405503966729336,1.7677408088510642,0.0,1.0,0.0,0.0,1.0,0.0
392,1,3,"Jansson, Mr. Carl Olof",0,0,350034,,-0.5992646178518193,-0.49145565916975514,0.0,1.0,0.0,0.0,1.0,0.0
393,0,3,"Gustafsson, Mr. Johan Birger",2,0,3101277,,-0.11704877767623337,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
394,1,1,"Newell, Miss. Marjorie",1,0,35273,D36,-0.4614886635159376,1.6323350375212924,1.0,0.0,1.0,0.0,0.0,0.0
395,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",0,2,PP 9549,G6,-0.3926006863479967,-0.312172377522981,1.0,0.0,0.0,0.0,1.0,0.0
396,0,3,"Johansson, Mr. Erik",0,0,350052,,-0.5303766406838785,-0.49145565916975514,0.0,1.0,0.0,0.0,1.0,0.0
397,0,3,"Olsson, Miss. Elina",0,0,350407,,0.08961515382758917,-0.4902797934380587,1.0,0.0,0.0,0.0,1.0,0.0
398,0,2,"McKane, Mr. Peter David",0,0,28403,,1.122934811346702,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0
399,0,2,"Pain, Dr. Alfred",0,0,244278,,-0.4614886635159376,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0
400,1,2,"Trout, Mrs. William H (Jessie L)",0,0,240929,,-0.11704877767623337,-0.393717860628643,1.0,0.0,0.0,0.0,1.0,0.0
401,1,3,"Niskanen, Mr. Juha",0,0,STON/O 2. 3101289,,0.6407189711711159,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
402,0,3,"Adams, Mr. John",0,0,341826,,-0.25482473201211503,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
403,0,3,"Jussila, Miss. Mari Aina",1,0,4137,,-0.5992646178518193,-0.4505983519307405,1.0,0.0,0.0,0.0,1.0,0.0
404,0,3,"Hakkarainen, Mr. Pekka Pietari",1,0,STON/O2. 3101279,,-0.11704877767623337,-0.32928686163157667,0.0,1.0,0.0,0.0,1.0,0.0
405,0,3,"Oreskovic, Miss. Marija",0,0,315096,,-0.6681525950197601,-0.47400492578514347,1.0,0.0,0.0,0.0,1.0,0.0
406,0,2,"Gale, Mr. Shadrach",1,0,28664,,0.2962790853314117,-0.22559322262067316,0.0,1.0,0.0,0.0,1.0,0.0
407,0,3,"Widegren, Mr. Carl/Charles Peter",0,0,347064,,1.4673746971864061,-0.49237782784290063,0.0,1.0,0.0,0.0,1.0,0.0
408,1,2,"Richards, Master. William Rowe",1,1,29106,,-1.8392482068747544,-0.2708962687904854,0.0,1.0,0.0,0.0,1.0,0.0
409,0,3,"Birkeland, Mr. Hans Martin Monsen",0,0,312992,,-0.5992646178518193,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
410,0,3,"Lefebre, Miss. Ida",3,1,4133,,,-0.13565761536436197,1.0,0.0,0.0,0.0,1.0,0.0
411,0,3,"Sdycoff, Mr. Todor",0,0,349222,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
412,0,3,"Hart, Mr. Henry",0,0,394140,,,-0.5103319284071769,0.0,1.0,0.0,1.0,0.0,0.0
413,1,1,"Minahan, Miss. Daisy E",1,0,19928,C78,0.22739110816347086,1.163700193253568,1.0,0.0,0.0,1.0,0.0,0.0
414,0,2,"Cunningham, Mr. Alfred Fleming",0,0,239853,,,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
415,1,3,"Sundman, Mr. Johan Julian",0,0,STON/O 2. 3101269,,0.9851588570108202,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
416,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",0,0,343095,,,-0.4863374216869257,1.0,0.0,0.0,0.0,1.0,0.0
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",1,1,28220,,0.2962790853314117,0.005955680025033696,1.0,0.0,0.0,0.0,1.0,0.0
418,1,2,"Silven, Miss. Lyyli Karoliina",0,2,250652,,-0.8059285493556418,-0.3866707201133388,1.0,0.0,0.0,0.0,1.0,0.0
419,0,2,"Matthews, Mr. William John",0,0,28228,,0.020727176659648322,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
420,0,3,"Van Impe, Miss. Catharina",0,2,345773,,-1.3570323666991686,-0.1621689579829361,1.0,0.0,0.0,0.0,1.0,0.0
421,0,3,"Gheorgheff, Mr. Stanio",0,0,349254,,,-0.4894421904510968,0.0,1.0,1.0,0.0,0.0,0.0
422,0,3,"Charters, Mr. David",0,0,A/5. 13032,,-0.5992646178518193,-0.49271407711891657,0.0,1.0,0.0,1.0,0.0,0.0
423,0,3,"Zimmerman, Mr. Leo",0,0,315082,,-0.04816080050829252,-0.4898609919445778,0.0,1.0,0.0,0.0,1.0,0.0
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",1,1,347080,,-0.11704877767623337,-0.35848215805212236,1.0,0.0,0.0,0.0,1.0,0.0
425,0,3,"Rosblom, Mr. Viktor Richard",1,1,370129,,-0.8059285493556418,-0.2414492887801075,0.0,1.0,0.0,0.0,1.0,0.0
426,0,3,"Wiseman, Mr. Phillippe",0,0,A/4. 34244,,,-0.5024451714361923,0.0,1.0,0.0,0.0,1.0,0.0
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",1,0,2003,,-0.11704877767623337,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",0,0,250655,,-0.7370405721877009,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0
429,0,3,"Flynn, Mr. James",0,0,364851,,,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",0,0,SOTON/O.Q. 392078,E10,0.15850313099553,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",0,0,110564,C52,-0.11704877767623337,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",1,0,376564,,,-0.32425318983493084,1.0,0.0,0.0,0.0,1.0,0.0
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",1,0,SC/AH 3085,,0.8473829026749384,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0
434,0,3,"Kallio, Mr. Nikolai Erland",0,0,STON/O 2. 3101274,,-0.8748165265235827,-0.5049620073345151,0.0,1.0,0.0,0.0,1.0,0.0
435,0,1,"Silvey, Mr. William Baird",1,0,13507,E44,1.3984867200184652,0.4771073601910807,0.0,1.0,0.0,0.0,1.0,0.0
436,1,1,"Carter, Miss. Lucile Polk",1,2,113760,B96 B98,-1.0814804580274051,1.7677408088510642,1.0,0.0,0.0,0.0,1.0,0.0
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",2,2,W./C. 6608,,-0.5992646178518193,0.04370821849987721,1.0,0.0,0.0,0.0,1.0,0.0
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",2,3,29106,,-0.3926006863479967,-0.2708962687904854,1.0,0.0,0.0,0.0,1.0,0.0
439,0,1,"Fortune, Mr. Mark",1,4,19950,C23 C25 C27,2.362918400369637,4.647001076532463,0.0,1.0,0.0,0.0,1.0,0.0
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",0,0,C.A. 18723,,0.08961515382758917,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",1,1,F.C.C. 13529,,1.054046834178761,-0.11988611489111134,1.0,0.0,0.0,0.0,1.0,0.0
442,0,3,"Hampe, Mr. Leon",0,0,345769,,-0.6681525950197601,-0.45714212526638004,0.0,1.0,0.0,0.0,1.0,0.0
443,0,3,"Petterson, Mr. Johan Emil",1,0,347076,,-0.3237127091800559,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
444,1,2,"Reynaldo, Ms. Encarnacion",0,0,230434,,-0.11704877767623337,-0.3866707201133388,1.0,0.0,0.0,0.0,1.0,0.0
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",0,0,65306,,,-0.48507900373776425,0.0,1.0,0.0,0.0,1.0,0.0
446,1,1,"Dodge, Master. Washington",0,2,33638,A34,-1.7703602297068137,0.9997696105865636,0.0,1.0,0.0,0.0,1.0,0.0
447,1,2,"Mellinger, Miss. Madeleine Violet",0,1,250644,,-1.150368435195346,-0.255795253400548,1.0,0.0,0.0,0.0,1.0,0.0
448,1,1,"Seward, Mr. Frederic Kimber",0,0,113794,,0.2962790853314117,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
449,1,3,"Baclini, Miss. Marie Catherine",2,1,2666,,-1.7014722525388728,-0.26066180729354516,1.0,0.0,1.0,0.0,0.0,0.0
450,1,1,"Peuchen, Major. Arthur Godfrey",0,0,113786,C104,1.5362626743543468,-0.034313694348132716,0.0,1.0,0.0,0.0,1.0,0.0
451,0,2,"West, Mr. Edwy Arthur",1,2,C.A. 34651,,0.43405503966729336,-0.08968408411123653,0.0,1.0,0.0,0.0,1.0,0.0
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",1,0,65303,,,-0.2463983948905696,0.0,1.0,0.0,0.0,1.0,0.0
453,0,1,"Foreman, Mr. Benjamin Laventall",0,0,113051,C111,0.020727176659648322,-0.08968408411123653,0.0,1.0,1.0,0.0,0.0,0.0
454,1,1,"Goldenberg, Mr. Samuel L",1,0,17453,C92,1.3295987428505243,1.145663540471827,0.0,1.0,1.0,0.0,0.0,0.0
455,0,3,"Peduzzi, Mr. Joseph",0,0,A/5 2817,,,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
456,1,3,"Jalsevac, Mr. Ivan",0,0,349240,,-0.04816080050829252,-0.4894421904510968,0.0,1.0,1.0,0.0,0.0,0.0
457,0,1,"Millet, Mr. Francis Davis",0,0,13509,E38,2.431806377537578,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",1,0,17464,D21,,0.395813560675251,1.0,0.0,0.0,0.0,1.0,0.0
459,1,2,"Toomey, Miss. Ellen",0,0,F.C.C. 13531,,1.3984867200184652,-0.43700743807979686,1.0,0.0,0.0,0.0,1.0,0.0
460,0,3,"O'Connor, Mr. Maurice",0,0,371060,,,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
461,1,1,"Anderson, Mr. Harry",0,0,19952,E12,1.2607107656825836,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
462,0,3,"Morley, Mr. William",0,0,364506,,0.2962790853314117,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
463,0,1,"Gee, Mr. Arthur H",0,0,111320,E63,1.1918227885146426,0.12676380314453292,0.0,1.0,0.0,0.0,1.0,0.0
464,0,2,"Milling, Mr. Jacob Christian",0,0,234360,,1.2607107656825836,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
465,0,3,"Maisner, Mr. Simon",0,0,A/S 2816,,,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
466,0,3,"Goncalves, Mr. Manuel Estanslas",0,0,SOTON/O.Q. 3101306,,0.571830994003175,-0.5064721088735089,0.0,1.0,0.0,0.0,1.0,0.0
467,0,2,"Campbell, Mr. William",0,0,239853,,,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
468,0,1,"Smart, Mr. John Montgomery",0,0,113792,,1.8118145830261103,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
469,0,3,"Scanlan, Mr. James",0,0,36209,,,-0.4928811950225652,0.0,1.0,0.0,1.0,0.0,0.0
470,1,3,"Baclini, Miss. Helene Barbara",2,1,2666,,-1.9942461555026214,-0.26066180729354516,1.0,0.0,1.0,0.0,0.0,0.0
471,0,3,"Keefe, Mr. Arthur",0,0,323592,,,-0.5024451714361923,0.0,1.0,0.0,0.0,1.0,0.0
472,0,3,"Cacic, Mr. Luka",0,0,315089,,0.571830994003175,-0.47400492578514347,0.0,1.0,0.0,0.0,1.0,0.0
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",1,2,C.A. 34651,,0.22739110816347086,-0.08968408411123653,1.0,0.0,0.0,0.0,1.0,0.0
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",0,0,SC/AH Basle 541,D,-0.4614886635159376,-0.3707300882677209,1.0,0.0,1.0,0.0,0.0,0.0
475,0,3,"Strandberg, Miss. Ida Sofia",0,0,7553,,-0.5303766406838785,-0.45034666834090825,1.0,0.0,0.0,0.0,1.0,0.0
476,0,1,"Clifford, Mr. George Quincy",0,0,110465,A14,,0.39858208016340624,0.0,1.0,0.0,0.0,1.0,0.0
477,0,2,"Renouf, Mr. Peter Henry",1,0,31027,,0.2962790853314117,-0.22559322262067316,0.0,1.0,0.0,0.0,1.0,0.0
478,0,3,"Braund, Mr. Lewis Richard",1,0,3460,,-0.04816080050829252,-0.5065566745596926,0.0,1.0,0.0,0.0,1.0,0.0
479,0,3,"Karlsson, Mr. Nils August",0,0,350060,,-0.5303766406838785,-0.4969926981460655,0.0,1.0,0.0,0.0,1.0,0.0
480,1,3,"Hirvonen, Miss. Hildur E",0,1,3101298,,-1.9081361840426954,-0.4010166847337793,1.0,0.0,0.0,0.0,1.0,0.0
481,0,3,"Goodwin, Master. Harold Victor",5,2,CA 2144,,-1.4259203438671093,0.2958951755118318,0.0,1.0,0.0,0.0,1.0,0.0
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",0,0,239854,,,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
483,0,3,"Rouse, Mr. Richard Henry",0,0,A/5 3594,,1.3984867200184652,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
484,1,3,"Turkula, Mrs. (Hedwig)",0,0,4134,,2.294030423201696,-0.455380340137554,1.0,0.0,0.0,0.0,1.0,0.0
485,1,1,"Bishop, Mr. Dickinson H",1,0,11967,B49,-0.3237127091800559,1.1854295476653287,0.0,1.0,1.0,0.0,0.0,0.0
486,0,3,"Lefebre, Miss. Jeannie",3,1,4133,,,-0.13565761536436197,1.0,0.0,0.0,0.0,1.0,0.0
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",1,0,19943,C93,0.36516706249935255,1.163700193253568,1.0,0.0,0.0,0.0,1.0,0.0
488,0,1,"Kent, Mr. Edward Austin",0,0,11771,B37,1.949590537361992,-0.05042144409739929,0.0,1.0,1.0,0.0,0.0,0.0
489,0,3,"Somerton, Mr. Francis William",0,0,A.5. 18509,,0.020727176659648322,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",1,1,C.A. 37671,,-1.4259203438671093,-0.32828012727224753,0.0,1.0,0.0,0.0,1.0,0.0
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",1,0,65304,,,-0.2463983948905696,0.0,1.0,0.0,0.0,1.0,0.0
492,0,3,"Windelov, Mr. Einar",0,0,SOTON/OQ 3101317,,-0.5992646178518193,-0.5024451714361923,0.0,1.0,0.0,0.0,1.0,0.0
493,0,1,"Molson, Mr. Harry Markland",0,0,113787,C30,1.7429266058581694,-0.034313694348132716,0.0,1.0,0.0,0.0,1.0,0.0
494,0,1,"Artagaveytia, Mr. Ramon",0,0,PC 17609,,2.845134240545223,0.3483299278831318,0.0,1.0,1.0,0.0,0.0,0.0
495,0,3,"Stanley, Mr. Edward Roland",0,0,A/4 45380,,-0.5992646178518193,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
496,0,3,"Yousseff, Mr. Gerious",0,0,2627,,,-0.3573083057891445,0.0,1.0,1.0,0.0,0.0,0.0
497,1,1,"Eustis, Miss. Elizabeth Mussey",1,0,36947,D20,1.6740386286902287,0.9274538680872313,1.0,0.0,1.0,0.0,0.0,0.0
498,0,3,"Shellard, Mr. Frederick William",0,0,C.A. 6212,,,-0.3443878770215141,0.0,1.0,0.0,0.0,1.0,0.0
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",1,2,113781,C22 C26,-0.3237127091800559,2.4029901895877646,1.0,0.0,0.0,0.0,1.0,0.0
500,0,3,"Svensson, Mr. Olof",0,0,350035,,-0.3926006863479967,-0.49145565916975514,0.0,1.0,0.0,0.0,1.0,0.0
501,0,3,"Calic, Mr. Petar",0,0,315086,,-0.8748165265235827,-0.47400492578514347,0.0,1.0,0.0,0.0,1.0,0.0
502,0,3,"Canavan, Miss. Mary",0,0,364846,,-0.5992646178518193,-0.49237782784290063,1.0,0.0,0.0,1.0,0.0,0.0
503,0,3,"O'Sullivan, Miss. Bridget Mary",0,0,330909,,,-0.4948100980550399,1.0,0.0,0.0,1.0,0.0,0.0
504,0,3,"Laitinen, Miss. Kristina Sofia",0,0,4135,,0.5029430168352342,-0.455380340137554,1.0,0.0,0.0,0.0,1.0,0.0
505,1,1,"Maioni, Miss. Roberta",0,0,110152,B79,-0.9437045036915235,1.093228788100527,1.0,0.0,0.0,0.0,1.0,0.0
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",1,0,PC 17758,C65,-0.8059285493556418,1.5442457810799908,0.0,1.0,1.0,0.0,0.0,0.0
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",0,2,26360,,0.22739110816347086,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",0,0,111427,,,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
509,0,3,"Olsen, Mr. Henry Margido",0,0,C 4001,,-0.11704877767623337,-0.1948878246611338,0.0,1.0,0.0,0.0,1.0,0.0
510,1,3,"Lang, Mr. Fang",0,0,1601,,-0.25482473201211503,0.48910360681684706,0.0,1.0,0.0,0.0,1.0,0.0
511,1,3,"Daly, Mr. Eugene Patrick",0,0,382651,,-0.04816080050829252,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
512,0,3,"Webber, Mr. James",0,0,SOTON/OQ 3101316,,,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
513,1,1,"McGough, Mr. James Robert",0,0,PC 17473,E25,0.43405503966729336,-0.11913106412161445,0.0,1.0,0.0,0.0,1.0,0.0
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",1,0,PC 17603,,1.6740386286902287,0.5475787653441219,1.0,0.0,1.0,0.0,0.0,0.0
515,0,3,"Coleff, Mr. Satio",0,0,349209,,-0.3926006863479967,-0.4974960653257301,0.0,1.0,0.0,0.0,1.0,0.0
516,0,1,"Walker, Mr. William Anderson",0,0,36967,D46,1.1918227885146426,0.036576512298389464,0.0,1.0,0.0,0.0,1.0,0.0
517,1,2,"Lemore, Mrs. (Amelia Milley)",0,0,C.A. 34260,F33,0.2962790853314117,-0.43700743807979686,1.0,0.0,0.0,0.0,1.0,0.0
518,0,3,"Ryan, Mr. Patrick",0,0,371110,,,-0.1621689579829361,0.0,1.0,0.0,1.0,0.0,0.0
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",1,0,226875,,0.43405503966729336,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0
520,0,3,"Pavlovic, Mr. Stefo",0,0,349242,,0.15850313099553,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
521,1,1,"Perreault, Miss. Anne",0,0,12749,B73,0.020727176659648322,1.2341715984066093,1.0,0.0,0.0,0.0,1.0,0.0
522,0,3,"Vovk, Mr. Janko",0,0,349252,,-0.5303766406838785,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
523,0,3,"Lahoud, Mr. Sarkis",0,0,2624,,,-0.5029485386158568,0.0,1.0,1.0,0.0,0.0,0.0
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",0,1,111361,B18,0.9851588570108202,0.5189714017894245,1.0,0.0,1.0,0.0,0.0,0.0
525,0,3,"Kassem, Mr. Fared",0,0,2700,,,-0.5028639729296732,0.0,1.0,1.0,0.0,0.0,0.0
526,0,3,"Farrell, Mr. James",0,0,367232,,0.7440509369230272,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
527,1,2,"Ridsdale, Miss. Lucy",0,0,W./C. 14258,,1.3984867200184652,-0.43700743807979686,1.0,0.0,0.0,0.0,1.0,0.0
528,0,1,"Farthing, Mr. John",0,0,PC 17483,C95,,3.817033162951754,0.0,1.0,0.0,0.0,1.0,0.0
529,0,3,"Salonen, Mr. Johan Werner",0,0,3101296,,0.6407189711711159,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
530,0,2,"Hocking, Mr. Richard George",2,1,29104,,-0.4614886635159376,-0.41687275089321363,0.0,1.0,0.0,0.0,1.0,0.0
531,1,2,"Quick, Miss. Phyllis May",1,1,26360,,-1.9081361840426954,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0
532,0,3,"Toufik, Mr. Nakli",0,0,2641,,,-0.5028639729296732,0.0,1.0,1.0,0.0,0.0,0.0
533,0,3,"Elias, Mr. Joseph Jr",1,1,2690,,-0.8748165265235827,-0.5028639729296732,0.0,1.0,1.0,0.0,0.0,0.0
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",0,2,2668,,,-0.19824427701513722,1.0,0.0,1.0,0.0,0.0,0.0
535,0,3,"Cacic, Miss. Marija",0,0,315084,,0.020727176659648322,-0.47400492578514347,1.0,0.0,0.0,0.0,1.0,0.0
536,1,2,"Hart, Miss. Eva Miriam",0,2,F.C.C. 13529,,-1.5636962982029912,-0.11988611489111134,1.0,0.0,0.0,0.0,1.0,0.0
537,0,1,"Butt, Major. Archibald Willingham",0,0,113050,B38,1.054046834178761,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
538,1,1,"LeRoy, Miss. Bertha",0,0,PC 17761,,0.020727176659648322,1.4944124302931971,1.0,0.0,1.0,0.0,0.0,0.0
539,0,3,"Risien, Mr. Samuel Beard",0,0,364498,,,-0.35646868933346404,0.0,1.0,0.0,0.0,1.0,0.0
540,1,1,"Frolicher, Miss. Hedwig Margaritha",0,2,13568,B39,-0.5303766406838785,0.3482453621969482,1.0,0.0,1.0,0.0,0.0,0.0
541,1,1,"Crosby, Miss. Harriet R",0,2,WE/P 5735,B22,0.43405503966729336,0.7811411367084872,1.0,0.0,0.0,0.0,1.0,0.0
542,0,3,"Andersson, Miss. Ingeborg Constanzia",4,2,347082,,-1.4259203438671093,-0.01870931177853076,1.0,0.0,0.0,0.0,1.0,0.0
543,0,3,"Andersson, Miss. Sigrid Elisabeth",4,2,347082,,-1.2881443895312277,-0.01870931177853076,1.0,0.0,0.0,0.0,1.0,0.0
544,1,2,"Beane, Mr. Edward",1,0,2908,,0.15850313099553,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0
545,0,1,"Douglas, Mr. Walter Donald",1,0,PC 17761,C86,1.3984867200184652,1.4944124302931971,0.0,1.0,1.0,0.0,0.0,0.0
